invoice_number,invoice_date,order_date,order_type,order_quantity,shipped_quantity,sales_amount,unit_price,customer_id,customer_location,customer_department,customer_province,item_id,item_description,item_department,item_section,item_group,warehouse_number,warehouse_name,warehouse_region_name,vendor_number,vendor_name,supplier_id,supplier_name
1822345,2019-12-09,2019-12-07,REGULAR,1,0,0.0,0.0,2144,73,62,CALIFORNIA,742429,TENA PADS MODERATE REGUL   LENGTH  ,30,71,860,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5742366,2018-05-07,2018-05-04,REGULAR,3,0,0.0,0.0,1496,9,30,ARIZONA,784256,NICODERM PATCH STP 1 21MG 7EA      ,30,79,260,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3273620,2020-07-31,2020-07-29,REGULAR,1,0,0.0,0.0,2020,4,30,TEXAS,960971,POISE ULT PAD  LONG O/NT           ,30,71,851,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
1793482,2019-10-07,2019-10-04,REGULAR,1,0,0.0,0.0,2144,74,62,CALIFORNIA,554261,BLISTEX LIP BALM MEDEX             ,30,79,398,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3282314,2020-08-19,2020-08-17,REGULAR,2,0,0.0,0.0,1412,8,73,TEXAS,4187050,NAIL PULLER 11 3/4-IN              ,40,1,277,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5120898,2019-04-30,2019-04-29,REGULAR,1,0,0.0,0.0,1496,9,64,ARIZONA,2475002,ALBERTA GROUND BEEF LABEL          ,30,48,240,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5455178,2020-08-18,2020-08-17,REGULAR,1,0,0.0,0.0,1691,11,62,ARIZONA,6205868,ORGANIC KONJAC NOODLES             ,30,14,43,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1602484,2018-08-15,2018-08-14,REGULAR,1,0,0.0,0.0,2144,31,66,CALIFORNIA,2480382,PRESIDENT SPRDBLE SPCY    RED PEPPR,30,57,835,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
1642653,2018-11-03,2018-11-03,REGULAR,4,0,0.0,0.0,2144,31,62,CALIFORNIA,487413,TYLENOL CAPLET E/S EASY   OPEN     ,30,69,75,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5389606,2020-05-26,2020-05-25,REGULAR,1,0,0.0,0.0,168,4,62,ARIZONA,581967,FRUCTIS CND    CLEAN&FRSH          ,30,77,552,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5820946,2018-11-07,2018-11-05,REGULAR,1,0,0.0,0.0,2312,17,32,ARIZONA,735035,FLEXITOL HEEL   MAGIC              ,30,76,245,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3897609,2019-10-14,2019-10-12,REGULAR,1,0,0.0,0.0,2073,45,9,TEXAS,730531,NEXXUS SHAMPOO CLR ASSURE          ,30,77,412,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3275669,2020-08-03,2020-08-01,REGULAR,2,0,0.0,0.0,452,1,62,TEXAS,381236,TUMS REGULAR   PEPPERMINT          ,30,70,160,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5205684,2019-09-09,2019-09-06,REGULAR,1,0,0.0,0.0,2701,11,66,ARIZONA,443036,RESERS BAKED MACARONI &   CHEESE   ,30,57,927,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5421867,2020-07-05,2020-07-04,REGULAR,1,0,0.0,0.0,2791,1,0,ARIZONA,440644,AXE A/P INVIS  ESSENCE             ,30,74,435,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832971,THE GROCERY GROUP
5402369,2020-06-11,2020-06-09,REGULAR,1,0,0.0,0.0,2142,5,62,ARIZONA,204297,TRES EXPERT CD NOURISH    BOTANIQUE,30,77,472,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3730865,2019-01-23,2019-01-22,REGULAR,12,0,0.0,0.0,2438,15,32,TEXAS,102657,NEILMED  SINUS PACKETS             ,30,69,800,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3192415,2020-04-15,2020-04-13,REGULAR,3,0,0.0,0.0,208,14,32,TEXAS,180208,VITAFUSION     VITAMINS   150S     ,30,79,82,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3616972,2018-08-08,2018-08-04,REGULAR,3,0,0.0,0.0,1307,1,30,TEXAS,955336,EX-LAX E/STR   SENNA PLLS          ,30,70,550,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3310667,2020-09-22,2020-09-18,REGULAR,1,0,0.0,0.0,1709,35,23,TEXAS,4644563,WOOD PRESERVATIVE GREEN 3.78-L     ,40,6,375,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5479339,2020-09-17,2020-09-15,REGULAR,2,0,0.0,0.0,2312,6,20,ARIZONA,4791224,PADDED CLOTHESPINS ASSORTED 16 PC  ,40,7,110,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3895171,2019-10-09,2019-10-07,REGULAR,1,0,0.0,0.0,10315,1,0,TEXAS,760991,S.F. PAD THAI SALAD                ,30,57,923,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832971,THE GROCERY GROUP
5906937,2019-01-04,2019-01-03,REGULAR,3,0,0.0,0.0,2620,20,32,ARIZONA,492363,SYSTANE BALNCE                     ,30,79,311,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5832432,2018-09-19,2018-09-17,REGULAR,1,0,0.0,0.0,3911,2,66,MICHIGAN,242289,COASTAL BRITISH CHEDDAR   -MATURE  ,30,57,889,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3496109,2018-02-04,2018-02-02,REGULAR,1,0,0.0,0.0,1811,1,30,TEXAS,2440543,THERABREATH    RINSE DRY  MOUTH    ,30,73,130,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3309441,2020-09-23,2020-09-15,REGULAR,5,0,0.0,0.0,2749,4,20,TEXAS,261958,GALVANIZED COUPLING 1 1/4-IN       ,40,12,130,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3447065,2017-11-16,2017-11-14,REGULAR,1,0,0.0,0.0,2438,6,30,TEXAS,454793,CARE+ ES MUSCL & BACK CAP -R       ,30,69,148,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5380610,2020-05-16,2020-05-12,REGULAR,2,0,0.0,0.0,3911,2,60,MICHIGAN,6265029,GOLD PURE SOAP LIQ CITRUS          ,30,72,3,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5157631,2019-06-28,2019-06-24,REGULAR,3,0,0.0,0.0,652,1,60,MICHIGAN,825646,REDOXON ORANGE VITC 1000M          ,30,79,90,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5785397,2018-07-11,2018-07-09,REGULAR,1,0,0.0,0.0,3911,2,66,MICHIGAN,500546,SWISS GRUBEC CHEESE SLICES         ,30,57,861,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5650858,2017-11-20,2017-11-18,REGULAR,1,0,0.0,0.0,389,1,60,ARIZONA,787150,TAZO TEA GREN  GINGER              ,30,17,173,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5679905,2018-01-19,2018-01-16,REGULAR,3,0,0.0,0.0,389,1,64,ARIZONA,651448,WESTERN FRSH SAUS BIND             ,30,34,261,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3305238,2020-09-14,2020-09-09,REGULAR,6,0,0.0,0.0,2754,44,70,CALIFORNIA,5215546,PRESSURE SWITCH 30-50 PSI 1/4-IN   ,40,12,240,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
1954618,2020-09-28,2020-09-23,REGULAR,1,0,0.0,0.0,1869,3,20,CALIFORNIA,4520169,WELDING GROUND CLAMP 500AMP        ,40,5,130,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3850986,2019-08-04,2019-08-03,REGULAR,1,0,0.0,0.0,2438,12,32,TEXAS,2406221,TAMPAX SUPER                       ,30,75,320,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5933749,2019-02-14,2019-02-13,REGULAR,3,0,0.0,0.0,16221,1,0,MICHIGAN,586032,CHILDRENS ADVIL SUSPENSION         ,30,69,142,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832971,THE GROCERY GROUP
5305301,2020-02-09,2020-02-07,REGULAR,1,0,0.0,0.0,1979,2,62,ARIZONA,869594,KRISDA CHOC CHIP SEMI SWT          ,30,22,66,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3877753,2019-09-13,2019-09-12,REGULAR,1,0,0.0,0.0,2438,15,32,TEXAS,631333,SOFTSOAP PUMP  VAN BWNSGR 332ML    ,30,40,903,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5195248,2019-08-22,2019-08-21,REGULAR,1,0,0.0,0.0,985,1,66,ARIZONA,2487254,HORMEL HONEY HAM PARTY    TRAY     ,30,57,965,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1938176,2020-08-26,2020-08-22,REGULAR,3,0,0.0,0.0,2059,5,70,CALIFORNIA,5027537,TRAILER CONNECTOR 5 POLE MALE      ,40,10,320,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3287112,2020-08-24,2020-08-22,REGULAR,10,0,0.0,0.0,2061,16,73,TEXAS,4159190,CUTTING WHEEL METAL TYPE 1 5-IN    ,40,1,190,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5127933,2019-05-10,2019-05-09,REGULAR,1,0,0.0,0.0,15190,1,0,ARIZONA,445585,PEPTO BISMOL   LIQUID              ,30,70,820,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832971,THE GROCERY GROUP
5224229,2019-10-04,2019-10-03,REGULAR,1,0,0.0,0.0,2312,12,62,ARIZONA,6206874,TRES CD MOIST  RICH                ,30,77,470,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5277147,2019-12-23,2019-12-21,REGULAR,1,0,0.0,0.0,985,20,62,ARIZONA,2406288,TAMPAX PEARL REGULAR               ,30,75,335,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5100945,2019-03-31,2019-03-29,REGULAR,1,0,0.0,0.0,1979,1,62,ARIZONA,786350,LARABAR APPLE  5PK                 ,30,44,175,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3902413,2019-10-19,2019-10-18,REGULAR,1,0,0.0,0.0,2438,6,30,TEXAS,601658,LISTERINE      FRSH BURST MOUTHWASH,30,73,146,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3273952,2020-08-10,2020-08-01,REGULAR,1,0,0.0,0.0,2061,4,70,TEXAS,4170593,SCREWDRIVER MULTI BIT PUSH AND PICK,40,1,340,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3638614,2018-09-06,2018-09-05,REGULAR,1,0,0.0,0.0,1819,1,60,TEXAS,2468122,MADE GOOD BARS MIX  BERRY          ,30,44,183,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5667602,2017-12-21,2017-12-19,REGULAR,1,0,0.0,0.0,2645,10,61,ARIZONA,656512,EZ SAN FRAN SOURDOUGH              ,30,50,301,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5130403,2019-05-16,2019-05-13,REGULAR,1,0,0.0,0.0,2126,1,0,ARIZONA,390153,MAGIC TAPE 19-MM X 7.62-M          ,40,9,171,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832971,THE GROCERY GROUP
1778365,2019-09-03,2019-08-30,REGULAR,1,0,0.0,0.0,64,1,62,CALIFORNIA,740803,BETTER THAN BOULLION CHKN BASE     ,30,34,10,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5283199,2020-01-06,2020-01-05,REGULAR,1,0,0.0,0.0,2620,20,62,ARIZONA,758466,GARNIER NUTRISSE #50 TRUFFLE       ,30,77,95,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5907323,2019-01-05,2019-01-03,REGULAR,1,0,0.0,0.0,2620,21,61,ARIZONA,829069,CARAWAY SEEDS                      ,30,50,22,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1690704,2019-02-09,2019-02-09,REGULAR,3,0,0.0,0.0,2144,33,62,CALIFORNIA,2405488,TYLENOL ES RR   GELCAP    24       ,30,69,75,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3813496,2019-06-04,2019-06-03,REGULAR,1,0,0.0,0.0,2486,1,62,TEXAS,693143,FARKAY STEAM FRIED NOODLES         ,30,4,7,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
1644602,2018-11-08,2018-11-06,REGULAR,1,0,0.0,0.0,1807,3,64,CALIFORNIA,443036,RESERS BAKED MACARONI &   CHEESE   ,30,57,927,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5732666,2018-04-20,2018-04-18,REGULAR,1,0,0.0,0.0,2786,14,62,MICHIGAN,294785,TYLENOL ES TAB +30EA BONS  -P      ,30,69,76,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5706236,2018-03-07,2018-03-06,REGULAR,1,0,0.0,0.0,2620,18,62,ARIZONA,643619,SENSIBLE PORTIONS VEGGIE  STRAWS   ,30,4,840,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3549123,2018-04-26,2018-04-24,REGULAR,1,0,0.0,0.0,410,1,64,TEXAS,917856,SOUVLAKI MARINADE                  ,30,34,264,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5471729,2020-09-07,2020-09-06,REGULAR,1,0,0.0,0.0,1954,1,8,MICHIGAN,927319,S.F.ROASTED GARLIC HUMMUS          ,30,57,963,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5184220,2019-08-06,2019-08-05,REGULAR,2,0,0.0,0.0,2142,70,66,ARIZONA,817742,DOFINO CREAMY HAVARTI     4.2 KG   ,30,57,887,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1674115,2019-01-06,2019-01-06,REGULAR,1,0,0.0,0.0,2144,31,62,CALIFORNIA,724781,PEPTO BISMOL   CHWBL TBS           ,30,70,820,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5736943,2018-04-26,2018-04-25,REGULAR,1,0,0.0,0.0,3909,1,62,MICHIGAN,249961,CREST EXTR WHT CLEAN MINT          ,30,73,507,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3482454,2018-01-15,2018-01-12,REGULAR,1,0,0.0,0.0,6867,13,0,TEXAS,626978,WYNNS HERITAGE BREADING            ,30,34,255,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
1689068,2019-02-06,2019-02-06,REGULAR,1,0,0.0,0.0,2144,48,62,CALIFORNIA,241265,PRANA PROACTIV CHIA                ,30,12,80,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3669507,2018-10-21,2018-10-20,REGULAR,1,0,0.0,0.0,2438,12,32,TEXAS,707018,GOODY SLID PIN ROUNDED    DBLE BAR ,30,77,43,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
1619403,2018-09-19,2018-09-17,REGULAR,5,0,0.0,0.0,185,42,66,CALIFORNIA,2413680,MT CHICKEN POT PIE BASE   5/4LB-C  ,30,57,988,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
1706130,2019-03-13,2019-03-13,REGULAR,4,0,0.0,0.0,2914,47,61,CALIFORNIA,867622,SHREDDED MED CHEDDAR BULK 2/3KG    ,30,57,887,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5788252,2018-07-16,2018-07-13,REGULAR,1,0,0.0,0.0,2312,12,66,ARIZONA,783134,HAPPY PLANET BTTRNUT SQSH  ORG.SOUP,30,57,956,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1507179,2018-01-31,2018-01-30,REGULAR,1,0,0.0,0.0,2144,31,66,CALIFORNIA,177980,RESERS GEN PAK ELBOW MAC  SALAD    ,30,57,923,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
1869312,2020-03-29,2020-03-27,REGULAR,2,0,0.0,0.0,2059,33,30,CALIFORNIA,2456598,AVE DALY MOIST LTN PUMP            ,30,72,480,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3440867,2017-11-07,2017-11-06,REGULAR,1,0,0.0,0.0,208,1,30,TEXAS,956201,SCHOL HEEL WMN PAIN RLIEF          ,30,76,341,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5686024,2018-01-31,2018-01-29,REGULAR,1,0,0.0,0.0,2620,18,32,ARIZONA,904722,DRIXRL NO DRIP EXT MOIST           ,30,69,750,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1922852,2020-07-18,2020-07-17,REGULAR,2,0,0.0,0.0,185,42,66,CALIFORNIA,177519,RESERS POTATO SALAD       1.25 KG  ,30,57,923,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
5481193,2020-09-18,2020-09-17,REGULAR,1,0,0.0,0.0,2620,22,62,ARIZONA,2469641,C.G.DINO FRUIT FLAVOR SNK          ,30,44,86,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
1752207,2019-07-01,2019-06-29,REGULAR,1,0,0.0,0.0,2300,9,9,CALIFORNIA,843037,ZEST BODYWASH  COCOA/SHEA          ,30,72,656,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
1909420,2020-06-18,2020-06-17,REGULAR,1,0,0.0,0.0,2914,47,66,CALIFORNIA,6273411,CG HOMESTYLE PORK LOIN    3.25 KG  ,30,57,114,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3202252,2020-04-27,2020-04-25,REGULAR,1,0,0.0,0.0,208,14,62,TEXAS,6220594,NUTRO CAT IND ADLT W.FISH  1.36KG  ,30,36,79,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
1726785,2019-05-02,2019-05-01,REGULAR,1,0,0.0,0.0,2059,6,64,CALIFORNIA,212936,KRUSTO BREADING TR FT FR           ,30,34,250,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
1780200,2019-09-05,2019-09-04,REGULAR,1,0,0.0,0.0,2144,33,62,CALIFORNIA,2461655,KASHI JOI BLUEBERRY MAPLE PECAN BAR,30,44,142,905,MISSOURI FOOD WAREHOUSE,MISSOURI,0,?,98832975,BRANDS GLOBAL CO.
3693296,2018-11-23,2018-11-21,REGULAR,1,0,0.0,0.0,2182,8,62,TEXAS,2429959,POLIDENT PASTE MINT 90ML           ,30,73,230,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5143682,2019-06-05,2019-06-03,REGULAR,3,0,0.0,0.0,168,1,32,ARIZONA,403212,TENSOR ELASTIC BNDG 4 IN           ,30,76,813,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5183444,2019-08-05,2019-08-04,REGULAR,1,0,0.0,0.0,1954,1,62,MICHIGAN,982199,PANTENE 2 IN 1 CLSSIC CLN          ,30,77,275,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3281712,2020-08-12,2020-08-10,REGULAR,1,0,0.0,0.0,2813,3,73,TEXAS,532929,SHOWER CURTAIN ROD CHROME 60-IN    ,40,12,140,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5401621,2020-06-09,2020-06-08,REGULAR,3,0,0.0,0.0,1691,1,30,ARIZONA,2455780,JAM CO Q10       250MG             ,30,79,46,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5420552,2020-07-06,2020-07-02,REGULAR,2,0,0.0,0.0,16087,1,0,ARIZONA,177519,RESERS POTATO SALAD       1.25 KG  ,30,57,923,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832971,THE GROCERY GROUP
5257223,2019-11-21,2019-11-20,REGULAR,1,0,0.0,0.0,985,1,66,ARIZONA,810150,MEDIUM CHEDDAR -BULK               ,30,57,887,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3658723,2018-10-05,2018-10-03,REGULAR,1,0,0.0,0.0,2438,5,30,TEXAS,402354,TYLENOL CAPLETS REGULAR STRENGTH   ,30,69,55,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3201793,2020-04-26,2020-04-25,REGULAR,1,0,0.0,0.0,1811,1,62,TEXAS,6267744,INABA CAT TREAT GRILLD      CHICKEN,30,36,20,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3690322,2018-11-19,2018-11-15,REGULAR,1,0,0.0,0.0,2205,1,0,TEXAS,186627,ROCKWELLS ORGC COCONT OIL          ,30,24,120,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832971,THE GROCERY GROUP
3283541,2020-08-14,2020-08-12,REGULAR,1,0,0.0,0.0,1693,1,66,TEXAS,834168,RESERS MSB GARLIC MASHD            ,30,57,927,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5419251,2020-07-03,2020-06-30,REGULAR,2,0,0.0,0.0,1691,12,30,ARIZONA,677732,CARE+ EPSOM SALTS 4KG              ,30,79,720,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3649977,2018-09-23,2018-09-22,REGULAR,1,0,0.0,0.0,2438,33,66,TEXAS,702308,MT HSFC BAG MED  8X5X8.75          ,30,48,163,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3292187,2020-08-24,2020-08-23,REGULAR,1,0,0.0,0.0,2438,5,66,TEXAS,940502,BEET & ONION SALAD                 ,30,57,921,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5327207,2020-03-09,2020-03-07,REGULAR,1,0,0.0,0.0,985,21,62,ARIZONA,6254163,FENTMNS ROSE LMNADE 4X275          ,30,4,873,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3695402,2018-11-26,2018-11-23,REGULAR,1,0,0.0,0.0,1307,2,66,TEXAS,809301,RESERS RAINBOW GELATIN             ,30,57,923,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5295213,2020-01-23,2020-01-22,REGULAR,2,0,0.0,0.0,2002,1,32,FLORIDA,775353,BAND-AID EXTRA LARGE FABRIC BANDAGE,30,76,12,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
5371461,2020-05-04,2020-05-01,REGULAR,1,0,0.0,0.0,2786,14,62,MICHIGAN,2444008,LIVECLEAN FOAM BATH LVNDR VANILLA  ,30,72,608,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3274935,2020-08-01,2020-07-31,REGULAR,1,0,0.0,0.0,2486,4,66,TEXAS,2486132,OH SNAP PICKLE HOTTIE BTS          ,30,57,951,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3109754,2019-12-07,2019-12-06,REGULAR,1,0,0.0,0.0,2438,6,66,TEXAS,443002,RESERS MSB BAKED SHRD POT CASSEROLE,30,57,927,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5299811,2020-01-31,2020-01-30,REGULAR,2,0,0.0,0.0,2312,12,62,ARIZONA,751594,B/GOUR MUSHIES BAN/BERRY           ,30,71,125,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
3304647,2020-09-11,2020-09-08,REGULAR,3,0,0.0,0.0,2020,68,70,TEXAS,4266136,RUBBER O RING ANY SIZE 10 PACK     ,40,2,120,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3630453,2018-08-26,2018-08-24,REGULAR,1,0,0.0,0.0,110,1,30,TEXAS,376145,CARE+ FLUCONZL 150MG -R            ,30,75,374,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3824240,2019-06-21,2019-06-19,REGULAR,2,0,0.0,0.0,2230,1,30,TEXAS,717082,VASELINE PETRO JELLY CRMY JAR      ,30,71,263,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
3831532,2019-07-05,2019-07-03,REGULAR,1,0,0.0,0.0,1145,3,64,TEXAS,628594,POLY ROSE FREEZER ROLL 18 IN 787 FT,30,48,233,904,TEXAS FOOD WAREHOUSE,TEXAS,0,?,98832975,BRANDS GLOBAL CO.
5106946,2019-04-08,2019-04-08,REGULAR,3,0,0.0,0.0,2142,5,62,ARIZONA,607432,CLARITIN KIDS  GRAPE SYRP -R       ,30,69,680,903,OHIO FOOD WAREHOUSE,OHIO,0,?,98832975,BRANDS GLOBAL CO.
